Wavelength [nm],Intensity
1003.489,55.3333333333333
1003.801,239.333333333333
1004.114,77
1004.426,61
1004.738,45.6666666666667
1005.051,53.6666666666667
1005.363,-78
1005.676,-65.3333333333333
1005.988,31.6666666666667
1006.300,-37
1006.613,-50
1006.925,-22
1007.237,232
1007.550,153.666666666667
1007.862,34.6666666666667
1008.174,19.3333333333333
1008.486,158
1008.799,169.666666666667
1009.111,-36
1009.423,-4.33333333333333
1009.735,121.333333333333
1010.047,241.666666666667
1010.359,67
1010.671,114.666666666667
1010.984,251.333333333333
1011.296,295.333333333333
1011.608,181
1011.920,135.666666666667
1012.232,198.333333333333
1012.544,106.666666666667
1012.856,3.33333333333334
1013.168,83.3333333333333
1013.480,200
1013.792,188
1014.104,-9.66666666666667
1014.416,-32.6666666666667
1014.728,35.3333333333333
1015.039,33
1015.351,18.3333333333333
1015.663,95.3333333333333
1015.975,193.333333333333
1016.287,124.666666666667
1016.599,-54.3333333333333
1016.911,22
1017.222,180.666666666667
1017.534,194.333333333333
1017.846,15.6666666666667
1018.158,-70.6666666666667
1018.469,34.3333333333333
1018.781,98
1019.093,-59.6666666666667
1019.404,-69.3333333333333
1019.716,-7.66666666666667
1020.028,42
1020.339,-36.6666666666667
1020.651,-43.6666666666667
1020.963,220.333333333333
1021.274,134.333333333333
1021.586,7.33333333333334
1021.897,-148.333333333333
1022.209,176.333333333333
1022.520,212.333333333333
1022.832,211
1023.143,20
1023.455,88.3333333333333
1023.766,25.6666666666667
1024.078,-103.333333333333
1024.389,-49.6666666666667
1024.700,79.6666666666667
1025.012,101
1025.323,-38
1025.635,-52
1025.946,230.333333333333
1026.257,195.333333333333
1026.569,72.3333333333333
1026.880,15.3333333333333
1027.191,82.6666666666667
1027.502,193.666666666667
1027.814,-1.66666666666667
1028.125,-8.66666666666666
1028.436,-16.3333333333333
1028.747,-26.3333333333333
1029.059,-84
1029.370,-19.3333333333333
1029.681,119.333333333333
1029.992,127.333333333333
1030.303,-28.6666666666667
1030.614,-79
1030.925,142
1031.236,99
1031.547,106.666666666667
1031.858,-21.3333333333333
1032.169,246.333333333333
1032.480,126
1032.791,125.333333333333
1033.102,15.6666666666667
1033.413,157
1033.724,146.666666666667
1034.035,105.333333333333
1034.346,123
1034.657,210.333333333333
1034.968,151.666666666667
1035.279,-5.33333333333334
1035.590,47
1035.901,203.333333333333
1036.211,303.333333333333
1036.522,102.333333333333
1036.833,-23.6666666666667
1037.144,-30
1037.454,-36.6666666666667
1037.765,-100
1038.076,-16
1038.387,134.333333333333
1038.697,153
1039.008,21.3333333333333
1039.319,-31
1039.629,118.666666666667
1039.940,165
1040.250,47.6666666666667
1040.561,114.333333333333
1040.872,223
1041.182,227.666666666667
1041.493,24.3333333333333
1041.803,80.6666666666667
1042.114,214.333333333333
1042.424,333.666666666667
1042.735,156.333333333333
1043.045,306.333333333333
1043.356,296
1043.666,193.333333333333
1043.977,-4.66666666666667
1044.287,-63.3333333333333
1044.597,147
1044.908,15
1045.218,7.66666666666666
1045.528,-18
1045.839,248.666666666667
1046.149,171
1046.459,78.3333333333333
1046.770,-33.3333333333333
1047.080,14
1047.390,-20.6666666666667
1047.700,-100.666666666667
1048.010,29.6666666666667
1048.321,68.6666666666667
1048.631,84
1048.941,-102
1049.251,-81.6666666666667
1049.561,35
1049.871,-91.6666666666667
1050.181,-237.666666666667
1050.491,-362.666666666667
1050.802,-23
1051.112,95
1051.422,144.333333333333
1051.732,38.6666666666667
1052.042,121.666666666667
1052.352,34.6666666666667
1052.662,-52.3333333333333
1052.972,5.66666666666667
1053.281,134.333333333333
1053.591,91
1053.901,-70.3333333333333
1054.211,54.6666666666667
1054.521,278.666666666667
1054.831,332
1055.141,147.333333333333
1055.451,112.333333333333
1055.760,286.333333333333
1056.070,610
1056.380,556.333333333333
1056.690,526.666666666667
1056.999,294.666666666667
1057.309,300.666666666667
1057.619,175.333333333333
1057.928,227.666666666667
1058.238,260.333333333333
1058.548,260
1058.857,221.333333333333
1059.167,217.333333333333
1059.477,409.666666666667
1059.786,281
1060.096,173
1060.405,87.6666666666667
1060.715,322.666666666667
1061.024,438.666666666667
1061.334,207
1061.643,104.666666666667
1061.953,150.666666666667
1062.262,116.666666666667
1062.572,22.3333333333333
1062.881,-30.3333333333333
1063.191,206
1063.500,190
1063.809,-18.6666666666667
1064.119,6.66666666666667
1064.428,62.6666666666667
1064.738,26.6666666666667
1065.047,-196.333333333333
1065.356,-187
1065.665,3
1065.975,117.333333333333
1066.284,30.3333333333333
1066.593,127.333333333333
1066.902,257.666666666667
1067.212,313
1067.521,129
1067.830,6.66666666666666
1068.139,30
1068.448,133.666666666667
1068.757,104.666666666667
1069.066,141.333333333333
1069.376,145.666666666667
1069.685,-38
1069.994,-112
1070.303,14.6666666666667
1070.612,275.666666666667
1070.921,235
1071.230,57.3333333333333
1071.539,-16.3333333333333
1071.848,126.333333333333
1072.157,48
1072.465,75
1072.774,72
1073.083,267.333333333333
1073.392,138
1073.701,7.66666666666667
1074.010,-73
1074.319,164.333333333333
1074.628,194
1074.936,116.333333333333
1075.245,117.666666666667
1075.554,236.666666666667
1075.863,170.333333333333
1076.171,30
1076.480,144.333333333333
1076.789,393.333333333333
1077.097,403.333333333333
1077.406,81.6666666666667
1077.715,-43.3333333333333
1078.023,75.3333333333333
1078.332,111
1078.641,-38
1078.949,-67
1079.258,62
1079.566,55.3333333333333
1079.875,-147.333333333333
1080.183,-108.666666666667
1080.492,187
1080.800,146
1081.109,-59.6666666666667
1081.417,-125.333333333333
1081.726,100.666666666667
1082.034,137
1082.342,-14.6666666666667
1082.651,73.6666666666667
1082.959,145
1083.268,148
1083.576,58.3333333333333
1083.884,159
1084.192,344.666666666667
1084.501,241
1084.809,52
1085.117,45
1085.426,206.666666666667
1085.734,204.666666666667
1086.042,67.6666666666667
1086.350,-8.33333333333333
1086.658,62.3333333333333
1086.966,-20.3333333333333
1087.275,-81
1087.583,16.3333333333333
1087.891,153.666666666667
1088.199,182.666666666667
1088.507,2.66666666666667
1088.815,95
1089.123,124
1089.431,137.333333333333
1089.739,-86.6666666666667
1090.047,-4.33333333333333
1090.355,203.333333333333
1090.663,213
1090.971,9.33333333333334
1091.279,-78.3333333333333
1091.587,111
1091.895,262
1092.203,177
1092.510,33.6666666666667
1092.818,97.3333333333333
1093.126,130
1093.434,115.666666666667
1093.742,113.666666666667
1094.049,138
1094.357,75.6666666666667
1094.665,-43.3333333333333
1094.973,84
1095.280,202.333333333333
1095.588,93.6666666666667
1095.896,-86
1096.203,77
1096.511,314.333333333333
1096.819,422
1097.126,165.333333333333
1097.434,37.3333333333333
1097.741,18.3333333333333
1098.049,29.3333333333333
1098.357,-88.6666666666667
1098.664,-38.3333333333333
1098.972,110
1099.279,120.333333333333
1099.587,58.6666666666667
1099.894,124
1100.202,287
