Wavelength [nm],Intensity (a.u)
1001.614,-33.3333333333333
1001.926,-52.3333333333333
1002.239,25
1002.551,158.666666666667
1002.864,-43.3333333333333
1003.176,58.6666666666667
1003.489,49.3333333333333
1003.801,225.333333333333
1004.114,54
1004.426,60.3333333333333
1004.738,87.3333333333333
1005.051,118
1005.363,-32
1005.676,-18.3333333333333
1005.988,65
1006.300,17
1006.613,-41.6666666666667
1006.925,-52
1007.237,219
1007.550,92
1007.862,-38.6666666666667
1008.174,-68.6666666666667
1008.486,186
1008.799,278.666666666667
1009.111,65
1009.423,49
1009.735,148
1010.047,220.666666666667
1010.359,61.6666666666667
1010.671,87.6666666666667
1010.984,286.333333333333
1011.296,337.333333333333
1011.608,193.666666666667
1011.920,157
1012.232,230.666666666667
1012.544,188.666666666667
1012.856,21.3333333333333
1013.168,99.3333333333333
1013.480,243.666666666667
1013.792,232.666666666667
1014.104,-12.3333333333333
1014.416,-63.3333333333333
1014.728,115
1015.039,107.333333333333
1015.351,66.3333333333333
1015.663,79
1015.975,305.333333333333
1016.287,221.333333333333
1016.599,36.3333333333333
1016.911,55.3333333333333
1017.222,254.333333333333
1017.534,226
1017.846,-17.3333333333333
1018.158,-38.6666666666667
1018.469,83.6666666666667
1018.781,145.666666666667
1019.093,-88.3333333333333
1019.404,6.66666666666667
1019.716,98.6666666666667
1020.028,133
1020.339,-70.6666666666667
1020.651,-51.6666666666667
1020.963,273.333333333333
1021.274,221.333333333333
1021.586,78
1021.897,-90.6666666666667
1022.209,201.333333333333
1022.520,173.666666666667
1022.832,116.333333333333
1023.143,-35.3333333333333
1023.455,71
1023.766,56.3333333333333
1024.078,-62
1024.389,8.66666666666667
1024.700,179
1025.012,177.333333333333
1025.323,30
1025.635,-42
1025.946,261.333333333333
1026.257,224
1026.569,110
1026.880,37.6666666666667
1027.191,79.6666666666667
1027.502,156
1027.814,-35.3333333333333
1028.125,-26.3333333333333
1028.436,-8.66666666666666
1028.747,21.6666666666667
1029.059,-33
1029.370,42
1029.681,145.333333333333
1029.992,145
1030.303,-13.6666666666667
1030.614,-64.3333333333333
1030.925,179
1031.236,96.6666666666667
1031.547,99.6666666666667
1031.858,18.3333333333333
1032.169,323
1032.480,197.333333333333
1032.791,119
1033.102,37
1033.413,244.333333333333
1033.724,235.333333333333
1034.035,122.666666666667
1034.346,171.666666666667
1034.657,272.666666666667
1034.968,288.333333333333
1035.279,15.6666666666667
1035.590,166
1035.901,269.666666666667
1036.211,341
1036.522,45.3333333333333
1036.833,-77.6666666666667
1037.144,24.6666666666667
1037.454,46.6666666666667
1037.765,-36.3333333333333
1038.076,-28.6666666666667
1038.387,81
1038.697,151
1039.008,28
1039.319,12
1039.629,154.333333333333
1039.940,193
1040.250,102.666666666667
1040.561,156.666666666667
1040.872,266
1041.182,213
1041.493,-11
1041.803,78.6666666666667
1042.114,298.333333333333
1042.424,415
1042.735,283.666666666667
1043.045,367.666666666667
1043.356,410.333333333333
1043.666,224.333333333333
1043.977,14.6666666666667
1044.287,-35
1044.597,231
1044.908,129
1045.218,76.6666666666667
1045.528,-13.6666666666667
1045.839,259
1046.149,178.666666666667
1046.459,101.666666666667
1046.770,-16
1047.080,55.6666666666667
1047.390,67.3333333333333
1047.700,-4.66666666666667
1048.010,128
1048.321,211.333333333333
1048.631,138.333333333333
1048.941,-60.3333333333333
1049.251,-94.3333333333333
1049.561,59.3333333333333
1049.871,-49
1050.181,-183
1050.491,-245.666666666667
1050.802,50
1051.112,127.666666666667
1051.422,106.333333333333
1051.732,46
1052.042,149.333333333333
1052.352,36.3333333333333
1052.662,-111.666666666667
1052.972,-65.6666666666667
1053.281,133.666666666667
1053.591,109.333333333333
1053.901,-39.3333333333333
1054.211,58
1054.521,251
1054.831,266.666666666667
1055.141,89.6666666666667
1055.451,108.666666666667
1055.760,368
1056.070,733.333333333333
1056.380,648.666666666667
1056.690,547.666666666667
1056.999,309
1057.309,354.666666666667
1057.619,215.333333333333
1057.928,232.333333333333
1058.238,297.666666666667
1058.548,329
1058.857,296
1059.167,191
1059.477,393.333333333333
1059.786,244
1060.096,219
1060.405,138.666666666667
1060.715,356
1061.024,414
1061.334,221.333333333333
1061.643,133
1061.953,187.333333333333
1062.262,135.333333333333
1062.572,51.6666666666667
1062.881,30.6666666666667
1063.191,208.333333333333
1063.500,181.333333333333
1063.809,-32
1064.119,45.6666666666667
1064.428,151.333333333333
1064.738,151
1065.047,-87.3333333333333
1065.356,-122
1065.665,7.33333333333333
1065.975,90.3333333333333
1066.284,35.3333333333333
1066.593,129
1066.902,255
1067.212,263.666666666667
1067.521,82.3333333333333
1067.830,32.6666666666667
1068.139,109.666666666667
1068.448,237.333333333333
1068.757,147
1069.066,126.333333333333
1069.376,123.666666666667
1069.685,-60.3333333333333
1069.994,-103.333333333333
1070.303,83.3333333333333
1070.612,365
1070.921,313.666666666667
1071.230,32.3333333333333
1071.539,-42.6666666666667
1071.848,86
1072.157,50.3333333333333
1072.465,64
1072.774,111.333333333333
1073.083,275
1073.392,124
1073.701,-35.6666666666667
1074.010,-80
1074.319,177.666666666667
1074.628,186.666666666667
1074.936,109
1075.245,92.6666666666667
1075.554,232.666666666667
1075.863,149
1076.171,5.33333333333333
1076.480,83.6666666666667
1076.789,340
1077.097,334.666666666667
1077.406,45
1077.715,-42
1078.023,115.333333333333
1078.332,164.666666666667
1078.641,-28.6666666666667
1078.949,-105
1079.258,-7.66666666666667
1079.566,53.6666666666667
1079.875,-69
1080.183,-11.6666666666667
1080.492,199.333333333333
1080.800,117.333333333333
1081.109,-82.6666666666667
1081.417,-118.666666666667
1081.726,88.6666666666667
1082.034,98
1082.342,2.33333333333334
1082.651,138.333333333333
1082.959,269
1083.268,173.333333333333
1083.576,82
1083.884,215.666666666667
1084.192,445.666666666667
1084.501,321.666666666667
1084.809,83
1085.117,58
1085.426,277.666666666667
1085.734,240
1086.042,97.3333333333333
1086.350,-21.3333333333333
1086.658,81.6666666666667
1086.966,25.6666666666667
1087.275,-80.6666666666667
1087.583,-4
1087.891,146.666666666667
1088.199,191.666666666667
1088.507,46.3333333333333
1088.815,161
1089.123,196.666666666667
1089.431,194.666666666667
1089.739,-61.3333333333333
1090.047,48.6666666666667
1090.355,293.333333333333
1090.663,291.666666666667
1090.971,81.3333333333333
1091.279,-75.3333333333333
1091.587,142.333333333333
1091.895,277.333333333333
1092.203,255
1092.510,105.333333333333
1092.818,185.666666666667
1093.126,117.333333333333
1093.434,110.666666666667
1093.742,113.333333333333
1094.049,280.333333333333
1094.357,189.333333333333
1094.665,64
1094.973,121.333333333333
1095.280,252.666666666667
1095.588,131.333333333333
1095.896,-112
1096.203,50
1096.511,326
1096.819,492.333333333333
1097.126,220.333333333333
1097.434,49.3333333333333
1097.741,-2.33333333333333
1098.049,-1
1098.357,-98.3333333333333
1098.664,-19
1098.972,143.333333333333
1099.279,102
1099.587,38.6666666666667
1099.894,121.333333333333
1100.202,329
